id,tier,object,utterance_type,object_present,speaker,timestamp,basic_level,basic_level_edit,utt_type_edit,obj_present_edit,speaker_edit,
01_10_coderAR_audio_checkSM.csv,*OLN,babies,s,n,MOT,31727300_31731400,baby,
01_10_coderAR_audio_checkSM.csv,*OLN,babies,s,n,MOT,31838780_31843420,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31850200_31853420,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31856100_31857920,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31865200_31867460,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31869950_31871920,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31885860_31887310,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31891020_31892640,baby,
01_10_coderAR_audio_checkSM.csv,*CHN,babies,s,n,MOT,31905400_31906370,baby,
01_10_coderAR_audio_checkSM.csv,*OLF,babies,n,n,SIS,31909620_31911350,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,babies,s,n,MOT,31922670_31926050,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,Babies+And+Doggies,q,n,MOT,5568440_5569520,Babies+And+Doggies,
01_10_coderAR_audio_checkSM.csv,*FAN,baby,s,n,MOT,31913000_31916050,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,baby,q,y,MOT,34646550_34647550,baby,
01_10_coderAR_audio_checkSM.csv,*MAN,baby,q,y,FAT,34649720_34650950,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,baby,n,y,MOT,34736890_34737980,baby,
01_10_coderAR_audio_checkSM.csv,*CXN,baby,d,y,SIS,34738640_34739680,baby,
01_10_coderAR_audio_checkSM.csv,*MAN,baby,d,y,MOT,34740350_34743340,baby,
01_10_coderAR_audio_checkSM.csv,*FAN,baby,q,y,MOT,34745730_34746840,baby,
01_10_coderAR_audio_checkSM.csv,*MAN,baby,d,y,MOT,34748540_34750190,baby,
01_10_coderAR_audio_checkSM.csv,*CXN,baby,i,y,SIS,34751810_34753510,baby,
01_10_coderAR_audio_checkSM.csv,*TVN,baby,r,y,TOY,35939800_35940820,baby,
01_10_coderAR_audio_checkSM.csv,*TVN,baby,n,y,TOY,35949890_35951140,baby,
01_10_coderAR_audio_checkSM.csv,*OLN,baby,n,y,TOY,35953200_35954000,baby,
01_10_coderAR_audio_checkSM.csv,*MAN,baby,d,y,FAT,35954000_35955000,baby,
01_10_coderAR_audio_checkSM.csv,*TVN,baby,r,y,TOY,35983550_35984660,baby,
01_10_coderAR_audio_checkSM.csv,*MAN,Backpack,r,y,FAT,35749700_35752920,Backpack,
01_10_coderAR_audio_checkSM.csv,*FAN,ball,r,y,MOT,5628610_5630110,ball,
01_10_coderAR_audio_checkSM.csv,*CXN,ball,q,n,MOT,5768250_5769610,ball,
01_10_coderAR_audio_checkSM.csv,*MAN,ball,i,y,FAT,37828950_37829950,ball,
01_10_coderAR_audio_checkSM.csv,*FAN,ball,i,y,FAT,37863420_37864800,ball,
01_10_coderAR_audio_checkSM.csv,*FAN,Band+Aid,d,n,MOT,31255070_31257990,Band+Aid,
01_10_coderAR_audio_checkSM.csv,*FAN,Band+Aid,q,y,MOT,31502260_31503750,Band+Aid,
01_10_coderAR_audio_checkSM.csv,*FAN,Band+Aid,q,y,MOT,32064700_32066410,Band+Aid,
01_10_coderAR_audio_checkSM.csv,*FAN,banshee,q,n,MOT,44045620_44047090,NA,
01_10_coderAR_audio_checkSM.csv,*TVN,barber,r,y,TOY,35939800_35940820,barber,
01_10_coderAR_audio_checkSM.csv,*TVN,barber,n,y,TOY,35956450_35957590,barber,
01_10_coderAR_audio_checkSM.csv,*TVN,barber,d,y,FAT,35957590_35959430,barber,
01_10_coderAR_audio_checkSM.csv,*TVN,barber,r,y,TOY,35983550_35984660,barber,
01_10_coderAR_audio_checkSM.csv,*FAN,bath,r,y,FAT,35719860_35720880,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,d,n,FAT,35744570_35748810,bath,
01_10_coderAR_audio_checkSM.csv,*MAN,bath,r,y,FAT,35761190_35762730,bath,
